Entity_Type,Entity_1,Entity_2,Entity_1_Total_Tons,Entity_2_Total_Tons,Overlapping_Trade_Lanes,Overlap_Tonnage,Overlap_Pct_Entity_1,Overlap_Pct_Entity_2,Max_Overlap_Pct,Top_Competing_Lane_1,Top_Competing_Lane_2,Top_Competing_Lane_3
Consignee,PACIFIC STEEL SALES CORP.,PASHA STEVEDORING AND TERMINALS,10570.029999999997,13984.630000000001,1,3407.9799999999996,32.24191416675261,24.369468480753508,32.24191416675261,"KAOHSIUNG, TAIWAN→LA-LONG BEACH|FORESTRY",,
Shipper,"HYUNDAI GLOVIS CO., LTD.","SOON HONG TRADING CO., LTD.",94657.30999999987,54139.11999999998,1,3404.44,3.5965949169694396,6.288317948278438,6.288317948278438,"BUSAN, SOUTH KOREA→SEATTLE-TACOMA|GENERAL CARGO",,
Consignee,CASCADIA METALS,HYUNDAI CANADA INC.,494879.4700000001,24676.55,1,3404.44,0.6879331648168795,13.796255959605375,13.796255959605375,"BUSAN, SOUTH KOREA→SEATTLE-TACOMA|GENERAL CARGO",,
Consignee,GLOBAL TRADE DISTRIBUTION INC.,HYUNDAI CANADA INC.,25803.339999999997,24676.55,1,3404.44,13.193795841933643,13.796255959605375,13.796255959605375,"BUSAN, SOUTH KOREA→SEATTLE-TACOMA|GENERAL CARGO",,
Consignee,LANXESS CORPORATION,NIPPON CHEMICAL TEXAS INC.,420764.0800000001,13160.56,2,3400.88,0.808262910655301,25.841453555167863,25.841453555167863,"ANTWERP, BELGIUM→HOUSTON|CHEMICALS","ROTTERDAM, NETHERLANDS→HOUSTON|CHEMICALS",
Consignee,"HISTEEL CO., LTD.",SEAH STEEL AMERICA INC.,10881.76,79547.75999999997,3,3398.9399999999996,31.235204599256,4.272829304055828,31.235204599256,"POHANG, SOUTH KOREA→HOUSTON|STEEL","BUSAN, SOUTH KOREA→COLUMBIA RIVER|STEEL","BUSAN, SOUTH KOREA→LA-LONG BEACH|STEEL"
Consignee,"HISTEEL CO., LTD.",PUSAN PIPE AMERICA INC.,10881.76,540537.9599999996,3,3398.9399999999996,31.235204599256,0.6288069019241502,31.235204599256,"POHANG, SOUTH KOREA→HOUSTON|STEEL","BUSAN, SOUTH KOREA→COLUMBIA RIVER|STEEL","BUSAN, SOUTH KOREA→LA-LONG BEACH|STEEL"
Consignee,BP PRODUCTS NORTH AMERICA,COLONIAL OIL INDUSTRIES,4621459.01,10190.0,1,3397.0,0.07350492544993925,33.33660451422964,33.33660451422964,"MAMONAL, COLOMBIA→NORTH FLORIDA|PETROLEUM PRODUCTS",,
Consignee,ASBESTOS Y ACEROS RECUBIERTOS SA DE,UBS SWITZERLAND AG,39799.27,1295481.1800000002,2,3395.9700000000003,8.53274444481017,0.26213966304010683,8.53274444481017,"ALL OTHER VIET NAM PORTS, VIETNAM→TAMPA|GENERAL CARGO","ALL OTHER VIET NAM PORTS, VIETNAM→LA-LONG BEACH|GENERAL CARGO",
Consignee,BENIMEX S.A. DE C.V.,UBS SWITZERLAND AG,10216.929999999998,1295481.1800000002,2,3395.9700000000003,33.238653881351844,0.26213966304010683,33.238653881351844,"ALL OTHER VIET NAM PORTS, VIETNAM→TAMPA|GENERAL CARGO","ALL OTHER VIET NAM PORTS, VIETNAM→LA-LONG BEACH|GENERAL CARGO",
Shipper,BMW DE MEXICO S.A. DE C.V.,FCA INTERNATIONAL OPERATIONS LLC,118149.4600000001,12431.460000000006,2,3395.68,2.874054608459486,27.315214785713003,27.315214785713003,"ALTAMIRA, MEXICO→NORTH FLORIDA|RO/RO","ALTAMIRA, MEXICO→NEW YORK|RO/RO",
Consignee,HOA SEN GROUP NO.9,POSCO MPPC S.A. DE C.V. CARRETERA,18243.839999999997,68068.1,3,3394.76,18.607705395355367,4.987299483899212,18.607705395355367,"ALL OTHER VIET NAM PORTS, VIETNAM→TAMPA|GENERAL CARGO","ALL OTHER VIET NAM PORTS, VIETNAM→NEW ORLEANS|GENERAL CARGO","ALL OTHER VIET NAM PORTS, VIETNAM→DELAWARE RIVER|GENERAL CARGO"
Consignee,GLOBAL TRADE DISTRIBUTION INC.,SERVIACERO PLANOS S DE RL DE CV,25803.339999999997,15399.720000000008,4,3394.73,13.156165054601459,22.044102100557662,22.044102100557662,"PYONGTAEK, SOUTH KOREA→LA-LONG BEACH|STEEL","ALL OTHER SOUTH KOREA PORTS, SOUTH KOREA→LA-LONG BEACH|GENERAL CARGO","BUSAN, SOUTH KOREA→LA-LONG BEACH|GENERAL CARGO"
Consignee,HD HYUNDAI INFRACORE NORTH AMERICA,TADANO AMERICA CORPORATION,49474.91000000001,75081.08000000016,3,3392.9799999999996,6.857981146403295,4.519087898043012,6.857981146403295,"MANZANILLO, PANAMA→HOUSTON|RO/RO","ANTWERP, BELGIUM→BALTIMORE|RO/RO","ZEEBRUGGE, BELGIUM→GEORGIA PORTS|RO/RO"
Consignee,HOA SEN GROUP NO.9,NAM KIM STEEL JOINT,18243.839999999997,11981.849999999999,4,3389.17,18.577064916158008,28.28586570521247,28.28586570521247,"ALL OTHER VIET NAM PORTS, VIETNAM→HOUSTON|GENERAL CARGO","ALL OTHER VIET NAM PORTS, VIETNAM→LA-LONG BEACH|GENERAL CARGO","ALL OTHER VIET NAM PORTS, VIETNAM→NEW ORLEANS|GENERAL CARGO"
Shipper,COVESTRO DEUTSCHLAND AG,OQ CHEMICALS GMB H,47751.42,29005.32,1,3388.34,7.095788983866867,11.681788030609559,11.681788030609559,"ROTTERDAM, NETHERLANDS→NEW YORK|CHEMICALS",,
Shipper,COVESTRO DEUTSCHLAND AG,NATURAL OLEOCHEMICALS SDN BHD,47751.42,1760616.0,1,3388.34,7.095788983866867,0.19245195999581965,7.095788983866867,"ROTTERDAM, NETHERLANDS→NEW YORK|CHEMICALS",,
Shipper,COVESTRO DEUTSCHLAND AG,ROEHM,47751.42,49920.66000000001,1,3388.34,7.095788983866867,6.787450326177577,7.095788983866867,"ROTTERDAM, NETHERLANDS→NEW YORK|CHEMICALS",,
Consignee,MERCEDES BENZ MEXICO S.DE R.L. DE,MERCEDES BENZ USA LLC,12080.310000000001,951049.339999998,2,3384.62,28.017658487240805,0.35588269268974065,28.017658487240805,"BREMERHAVEN, GERMANY→GEORGIA PORTS|RO/RO","ZEEBRUGGE, BELGIUM→GEORGIA PORTS|RO/RO",
Consignee,BP WOOD,M&G MANAGE,11999.809999999998,11517.729999999998,2,3376.59,28.138695529345885,29.316453849847157,29.316453849847157,"BRAKE, GERMANY→NEW YORK|UNCLASSIFIED","BREMEN, GERMANY→BALTIMORE|GENERAL CARGO",
Consignee,MERCEDES BENZ AUSTRALIA PACIFIC P L,MERCEDES BENZ MEXICO,14468.399999999994,31089.869999999984,2,3368.5200000000004,23.281910923115216,10.834783162489911,23.281910923115216,"BREMERHAVEN, GERMANY→BALTIMORE|RO/RO","ZEEBRUGGE, BELGIUM→BALTIMORE|RO/RO",
Consignee,HEIDTMAN STEEL PRODUCTS,MILL STEEL CO. OF CANADA,50968.77,26085.88999999999,2,3362.1200000000003,6.59643150109371,12.88865359778793,12.88865359778793,"ALGOMA, ONT, CANADA→LAND PORTS|GENERAL CARGO","ALGOMA, ONT, CANADA→TOLEDO-CLEVELAND|GENERAL CARGO",
Consignee,BMO BANK,MUFG BANK LTD.,18433.889999999996,305220.9,5,3359.93,18.226917921285203,1.1008191116663373,18.226917921285203,"ALL OTHER VIET NAM PORTS, VIETNAM→HOUSTON|GENERAL CARGO","KAOHSIUNG, TAIWAN→HOUSTON|GENERAL CARGO","ALL OTHER VIET NAM PORTS, VIETNAM→LA-LONG BEACH|GENERAL CARGO"
Consignee,ACEROS Y OVEROLLINGS DE MEXICO,NAM KIM STEEL JOINT,55806.4,11981.849999999999,2,3358.4100000000003,6.017965681355544,28.02914408042164,28.02914408042164,"ALL OTHER VIET NAM PORTS, VIETNAM→NEW ORLEANS|GENERAL CARGO","ALL OTHER VIET NAM PORTS, VIETNAM→TAMPA|GENERAL CARGO",
Consignee,BENTELER STEEL & TUBE CORP.,INDUSTEEL USA LLC,34465.00999999999,30182.580000000005,1,3355.750000000002,9.736686569944425,11.118168161900014,11.118168161900014,"ANTWERP, BELGIUM→DELAWARE RIVER|STEEL",,
Consignee,BENTELER STEEL & TUBE CORP.,THYSSENKRUPP STAINLESS USA LLC,34465.00999999999,608042.020000002,1,3355.750000000002,9.736686569944425,0.5518944233492269,9.736686569944425,"ANTWERP, BELGIUM→DELAWARE RIVER|STEEL",,
Consignee,BENTELER STEEL & TUBE CORP.,BRITISH STEEL AMERICA INC.,34465.00999999999,70020.01999999999,1,3355.750000000002,9.736686569944425,4.7925578998692115,9.736686569944425,"ANTWERP, BELGIUM→DELAWARE RIVER|STEEL",,
Consignee,BMW OF NORTH AMERICA LLC,CATERPILLAR JAPAN LTD.,146266.24000000008,15401.719999999974,2,3355.5800000000004,2.2941589255319603,21.787047160966477,21.787047160966477,"SOUTHHAMPTON, UNITED KINGDOM→LA-LONG BEACH|RO/RO","ZEEBRUGGE, BELGIUM→LA-LONG BEACH|RO/RO",
Consignee,HANWA AMERICAN CORP. LOS ANGELES BR,POSCO AMERICA CORP.,12365.74,403305.73,3,3353.8299999999995,27.121951456200755,0.8315850112022954,27.121951456200755,"PYONGTAEK, SOUTH KOREA→HOUSTON|STEEL","PYONGTAEK, SOUTH KOREA→LA-LONG BEACH|STEEL","PYONGTAEK, SOUTH KOREA→COLUMBIA RIVER|STEEL"
Consignee,BANQUE DE COMMERCE ET DE,PUSAN PIPE AMERICA INC.,33653.670000000006,540537.9599999996,6,3353.02,9.963311579390894,0.6203116613678717,9.963311579390894,"BUSAN, SOUTH KOREA→NEW ORLEANS|GENERAL CARGO","ALL OTHER VIET NAM PORTS, VIETNAM→LA-LONG BEACH|GENERAL CARGO","ALL OTHER VIET NAM PORTS, VIETNAM→TAMPA|STEEL"
Consignee,MIZUHO BANK LTD.,NATIXIS BANK,48051.53000000001,57066.16000000002,3,3351.5099999999998,6.974824735029246,5.873025274523464,6.974824735029246,"KAOHSIUNG, TAIWAN→NEW ORLEANS|GENERAL CARGO","KAOHSIUNG, TAIWAN→HOUSTON|GENERAL CARGO","KAOHSIUNG, TAIWAN→SOUTH CAROLINA PORTS|GENERAL CARGO"
Consignee,MITSUI & CO (USA) INC.,OPTIMA STEEL INTERNATIONAL LLC,18412.700000000008,153661.14000000007,3,3350.42,18.196244983082323,2.1803951213690063,18.196244983082323,"ALL OTHER VIET NAM PORTS, VIETNAM→HOUSTON|GENERAL CARGO","ALL OTHER VIET NAM PORTS, VIETNAM→TAMPA|GENERAL CARGO","KAOHSIUNG, TAIWAN→DELAWARE RIVER|GENERAL CARGO"
Shipper,SUBARU CORP.,ZEN TRANSPORT LTD.,953296.2400000012,46605.37999999998,2,3349.7799999999997,0.3513891967097233,7.187539292673938,7.187539292673938,"KOBE, JAPAN→BALTIMORE|RO/RO","KOBE, JAPAN→LA-LONG BEACH|RO/RO",
Consignee,BRUNSWICK VALLEY LUMBER INC.,OEC FREIGHT (NEW YORK) INC.,33902.399999999994,18842.969999999998,1,3349.4399999999996,9.879654537731843,17.775541753768117,17.775541753768117,"BRAKE, GERMANY→NEW YORK|UNCLASSIFIED",,
Consignee,NATIXIS,"SHIN YANG STEEL CO., LTD.",80746.14000000001,39320.48999999999,1,3348.68,4.147170378670731,8.516374032978737,8.516374032978737,"KAOHSIUNG, TAIWAN→HOUSTON|GENERAL CARGO",,
Consignee,NATIXIS,SDB STEEL & PIPE,80746.14000000001,14566.050000000001,1,3348.68,4.147170378670731,22.989623130498657,22.989623130498657,"KAOHSIUNG, TAIWAN→HOUSTON|GENERAL CARGO",,
Consignee,NATIXIS,TREK METALS INC.,80746.14000000001,22915.640000000003,1,3348.68,4.147170378670731,14.6130764840083,14.6130764840083,"KAOHSIUNG, TAIWAN→HOUSTON|GENERAL CARGO",,
Consignee,NATIXIS,THYSSENKRUPP,80746.14000000001,17757.26,1,3348.68,4.147170378670731,18.85808959265112,18.85808959265112,"KAOHSIUNG, TAIWAN→HOUSTON|GENERAL CARGO",,
Consignee,GE RENEWABLES NORTH AMERICA,HYSTER YALE GROUP INC.,115581.43999999974,50041.4499999999,3,3345.75,2.89471216139893,6.6859573413640225,6.6859573413640225,"ANTWERP, BELGIUM→BALTIMORE|RO/RO","ZEEBRUGGE, BELGIUM→SOUTH CAROLINA PORTS|RO/RO","ANTWERP, BELGIUM→HAMPTON ROADS|RO/RO"
Consignee,AMERICAN PIPING PRODUCTS,SALZGITTER MANNESMANN INTERNATIONAL,21973.870000000003,130183.92000000007,4,3345.47,15.224764686420734,2.5698027836310335,15.224764686420734,"ANTWERP, BELGIUM→HOUSTON|FORESTRY","BRAKE, GERMANY→HOUSTON|FORESTRY","BREMEN, GERMANY→HOUSTON|FORESTRY"
Consignee,BDP LOGISTICS KOREA,TOYOTA MOTOR SALES,30291.410000000003,2103655.4300000016,2,3343.79,11.03874002563763,0.158951411543667,11.03874002563763,"ZEEBRUGGE, BELGIUM→GEORGIA PORTS|RO/RO","LAZARO CARDENAS, MEXICO→LA-LONG BEACH|RO/RO",
Consignee,DAIDO STEEL (AMERICA),MARUBENI ITOCHU STEEL AMERICA INC.,12757.800000000001,111928.70999999998,3,3342.9999999999995,26.203577419304263,2.986722530796612,26.203577419304263,"OSAKA, JAPAN→NORTH CAROLINA PORTS|GENERAL CARGO","OSAKA, JAPAN→NEW ORLEANS|GENERAL CARGO","OSAKA, JAPAN→DELAWARE RIVER|GENERAL CARGO"
Consignee,BENIMEX S.A. DE C.V.,MIZUHO BANK LTD.,10216.929999999998,48051.53000000001,3,3335.84,32.650120926736314,6.942213910774536,32.650120926736314,"ALL OTHER VIET NAM PORTS, VIETNAM→TAMPA|GENERAL CARGO","ALL OTHER VIET NAM PORTS, VIETNAM→LA-LONG BEACH|GENERAL CARGO","ALL OTHER VIET NAM PORTS, VIETNAM→NEW ORLEANS|GENERAL CARGO"
Consignee,CREMER ERZKONTOR N.A. INC.,JOHN S. CONNOR INC.,55547.79999999999,16387.189999999995,1,3333.93,6.00191186689662,20.3447326844932,20.3447326844932,"DAGU/TANGGU, CHINA→NEW ORLEANS|GENERAL CARGO",,
Consignee,GREAT LAKES MINERALS,JOHN S. CONNOR INC.,54408.98,16387.189999999995,1,3333.93,6.127536300073994,20.3447326844932,20.3447326844932,"DAGU/TANGGU, CHINA→NEW ORLEANS|GENERAL CARGO",,
Consignee,ISKY NORTH AMERICA INC.,JOHN S. CONNOR INC.,14523.679999999998,16387.189999999995,1,3333.93,22.955132583477468,20.3447326844932,22.955132583477468,"DAGU/TANGGU, CHINA→NEW ORLEANS|GENERAL CARGO",,
Consignee,JOHN S. CONNOR INC.,ZILI USA LLC,16387.189999999995,11765.94,1,3333.93,20.3447326844932,28.335432613118883,28.335432613118883,"DAGU/TANGGU, CHINA→NEW ORLEANS|GENERAL CARGO",,
Consignee,JOHN S. CONNOR INC.,LARPEN METALLURGICAL SERVICE,16387.189999999995,50950.399999999994,1,3333.93,20.3447326844932,6.543481503579953,20.3447326844932,"DAGU/TANGGU, CHINA→NEW ORLEANS|GENERAL CARGO",,
Consignee,GENERAL MOTORS DE MEXICO,LORENZO ACIERNO MILCHORENA,39820.35,11771.230000000001,4,3333.17,8.370519093880391,28.31624222787253,28.31624222787253,"SHANGHAI, CHINA→ALASKA, US ISLANDS|RO/RO","KWANGYANG, SOUTH KOREA→LA-LONG BEACH|RO/RO","YOKOHAMA, JAPAN→ALASKA, US ISLANDS|RO/RO"
Consignee,GE RENEWABLES NORTH AMERICA LLC,UNIMACTS GLOBAL LLC,19404.92,18049.839999999997,1,3333.01,17.176107914899934,18.465593046808177,18.465593046808177,"ALL OTHER INDIA WEST COAST PORTS, INDIA→HOUSTON|GENERAL CARGO",,
Consignee,PTT INTERNATIONAL TRADING USA,UNIMACTS GLOBAL LLC,45062.42999999999,18049.839999999997,1,3333.01,7.396427578361843,18.465593046808177,18.465593046808177,"ALL OTHER INDIA WEST COAST PORTS, INDIA→HOUSTON|GENERAL CARGO",,
Consignee,BORDER BROKERS,FAIRWAY LUMBER CO INC. DBA,82872.17000000006,11170.659999999993,2,3329.9700000000003,4.018200561177531,29.809966465723626,29.809966465723626,"BREMEN, GERMANY→BALTIMORE|GENERAL CARGO","WISMAR, GERMANY→BALTIMORE|UNCLASSIFIED",
Consignee,BINDERHOLZ TIMBER INC.,FAIRWAY LUMBER CO INC. DBA,426471.11999999994,11170.659999999993,2,3329.9700000000003,0.7808195781228986,29.809966465723626,29.809966465723626,"BREMEN, GERMANY→BALTIMORE|GENERAL CARGO","WISMAR, GERMANY→BALTIMORE|UNCLASSIFIED",
Consignee,BMO BANK,GE VERNOVA OPERATIONS LLC,18433.889999999996,39035.89,4,3329.95,18.064282688027326,8.530483101576523,18.064282688027326,"ALL OTHER VIET NAM PORTS, VIETNAM→TAMPA|GENERAL CARGO","ALL OTHER VIET NAM PORTS, VIETNAM→NEW ORLEANS|GENERAL CARGO","ALL OTHER VIET NAM PORTS, VIETNAM→LA-LONG BEACH|GENERAL CARGO"
Consignee,LINDE ENGINEERING NORTH AMERICA,ZACHRY CADDEL JOINT VENTURE 527,14034.870000000003,14412.42,2,3325.33,23.693343792995584,23.07266926720148,23.693343792995584,"ALL OTHER SOUTH KOREA PORTS, SOUTH KOREA→SABINE RIVER|GENERAL CARGO","MASAN, SOUTH KOREA→HOUSTON|GENERAL CARGO",
Consignee,KALMAR USA INC.,LIEBHERR MEXICO S DE RL DE C.V.,10841.660000000003,12515.530000000006,1,3322.21,30.643001164028377,26.54470086364699,30.643001164028377,"BREMERHAVEN, GERMANY→HOUSTON|RO/RO",,
Consignee,"HISTEEL CO., LTD.","NEXTEEL CO., LTD.",10881.76,80537.96000000006,3,3321.74,30.525760538736378,4.124440201862572,30.525760538736378,"POHANG, SOUTH KOREA→HOUSTON|STEEL","BUSAN, SOUTH KOREA→COLUMBIA RIVER|STEEL","BUSAN, SOUTH KOREA→LA-LONG BEACH|STEEL"
Consignee,ACERO PRIME S DE RL DE CV,HUSTEEL USA INC.,23334.39,267777.74000000005,6,3320.78,14.231269812495636,1.240125486158782,14.231269812495636,"PYONGTAEK, SOUTH KOREA→TAMPA|STEEL","PYONGTAEK, SOUTH KOREA→HOUSTON|STEEL","ALL OTHER SOUTH KOREA PORTS, SOUTH KOREA→HOUSTON|GENERAL CARGO"
Consignee,COPPERSMITH GLOBAL LOGISTICS,EDGEN MURRAY CORP.,1855527.3900000004,25143.77,1,3319.28,0.17888606861254686,13.20120252452198,13.20120252452198,"BREMEN, GERMANY→HOUSTON|FORESTRY",,
Consignee,EDGEN MURRAY CORP.,MACS MARITIME CARRIER SHIPPING LLC,25143.77,12580.579999999996,1,3319.28,13.20120252452198,26.38415716922432,26.38415716922432,"BREMEN, GERMANY→HOUSTON|FORESTRY",,
Shipper,CARIB LPG TRADING LTD.,COMPANIA AZUCARERA HONDURENA S.A.,1300386.93,31649.48,1,3318.62,0.25520250345795154,10.485543522358029,10.485543522358029,"PUERTO CORTES, HONDURAS→NEW ORLEANS|GENERAL CARGO",,
Shipper,"AJUBESTEEL CO., LTD.","DONGKUK STEEL MILL CO., LTD.",19601.380000000005,63020.94000000004,2,3313.54,16.904626102856017,5.257839695821734,16.904626102856017,"POHANG, SOUTH KOREA→HOUSTON|STEEL","BUSAN, SOUTH KOREA→HOUSTON|STEEL",
Consignee,JFE SHOJI STEEL DE MEXICO,MIZUHO BANK LTD.,38283.47,48051.53000000001,1,3313.3699999999994,8.654831967948567,6.8954516120506435,8.654831967948567,"KAOHSIUNG, TAIWAN→LA-LONG BEACH|GENERAL CARGO",,
Consignee,HANWA AMERICAN CORP.,STEMCOR USA INC.,57191.16000000002,388055.96,5,3313.12,5.7930631237415,0.8537737701541808,5.7930631237415,"ALL OTHER VIET NAM PORTS, VIETNAM→HOUSTON|STEEL","ALL OTHER VIET NAM PORTS, VIETNAM→HOUSTON|GENERAL CARGO","KAOHSIUNG, TAIWAN→LA-LONG BEACH|FORESTRY"
Consignee,HOA SEN GROUP,USP HOLDINGS INC.,11163.72,17894.45,2,3312.7400000000002,29.674158792947157,18.512667335402877,29.674158792947157,"ALL OTHER VIET NAM PORTS, VIETNAM→TAMPA|GENERAL CARGO","ALL OTHER VIET NAM PORTS, VIETNAM→HOUSTON|GENERAL CARGO",
Consignee,GROVE US. L.L.C.,SURFACE DEPLOYMENT AND DISTRIBUTION,38163.95999999997,357587.4199999997,3,3312.6800000000003,8.680126485825902,0.9263972429455161,8.680126485825902,"BREMERHAVEN, GERMANY→HOUSTON|RO/RO","BREMERHAVEN, GERMANY→BALTIMORE|RO/RO","BREMERHAVEN, GERMANY→GEORGIA PORTS|RO/RO"
Consignee,BANQUE CANTONALE VAUDOISE,BMO BANK,134015.28,18433.889999999996,5,3309.9100000000003,2.4698004585745745,17.95556987700372,17.95556987700372,"ALL OTHER VIET NAM PORTS, VIETNAM→LA-LONG BEACH|GENERAL CARGO","ALL OTHER VIET NAM PORTS, VIETNAM→HOUSTON|GENERAL CARGO","KAOHSIUNG, TAIWAN→HOUSTON|GENERAL CARGO"
Consignee,CONDUIT S.A. DE C.V.,SAMSUNG AMERICA INC.,17618.4,108792.72000000006,2,3309.2200000000003,18.78274985242701,3.0417660299328837,18.78274985242701,"ALL OTHER VIET NAM PORTS, VIETNAM→NEW ORLEANS|GENERAL CARGO","ALL OTHER VIET NAM PORTS, VIETNAM→LA-LONG BEACH|GENERAL CARGO",
Consignee,HLJ INTERNATIONAL TRADING CO.,PACIFIC METALS TRADING INC.,485249.0,17765.670000000002,1,3309.11,0.681940611933255,18.62642951264996,18.62642951264996,"ALL OTHER VIET NAM PORTS, VIETNAM→NEW ORLEANS|GENERAL CARGO",,
Consignee,DUFMEX S DE RL DE CV,PACIFIC METALS TRADING INC.,22975.1,17765.670000000002,1,3309.11,14.403027625559847,18.62642951264996,18.62642951264996,"ALL OTHER VIET NAM PORTS, VIETNAM→NEW ORLEANS|GENERAL CARGO",,
Consignee,DIAMOND GREEN,PACIFIC METALS TRADING INC.,15014.78,17765.670000000002,1,3309.11,22.039017554702767,18.62642951264996,22.039017554702767,"ALL OTHER VIET NAM PORTS, VIETNAM→NEW ORLEANS|GENERAL CARGO",,
Consignee,PACIFIC METALS TRADING INC.,TERNIUM INTERNATIONAL USA CORP.,17765.670000000002,191245.63999999984,1,3309.11,18.62642951264996,1.7302930409289345,18.62642951264996,"ALL OTHER VIET NAM PORTS, VIETNAM→NEW ORLEANS|GENERAL CARGO",,
Consignee,GREYSTONES MARITIME INTERNATIONAL,PACIFIC METALS TRADING INC.,24689.14,17765.670000000002,1,3309.11,13.403099500428125,18.62642951264996,18.62642951264996,"ALL OTHER VIET NAM PORTS, VIETNAM→NEW ORLEANS|GENERAL CARGO",,
Consignee,HOST AGENCY,PACIFIC METALS TRADING INC.,1361039.1300000001,17765.670000000002,1,3309.11,0.243131143481525,18.62642951264996,18.62642951264996,"ALL OTHER VIET NAM PORTS, VIETNAM→NEW ORLEANS|GENERAL CARGO",,
Consignee,DIAMOND GREEN DIESEL LLC,PACIFIC METALS TRADING INC.,1880685.3499999992,17765.670000000002,1,3309.11,0.17595234630822223,18.62642951264996,18.62642951264996,"ALL OTHER VIET NAM PORTS, VIETNAM→NEW ORLEANS|GENERAL CARGO",,
Shipper,"NGC TRANSMISSION CHENNAI PVT., LTD.",ZF WIND POWER COIMBATORE LTD.,13553.469999999998,25354.550000000003,2,3306.850000000001,24.398548858705567,13.04243222616848,24.398548858705567,"ALL OTHER INDIA EAST COAST PORTS, INDIA→MOBILE|GENERAL CARGO","ALL OTHER INDIA EAST COAST PORTS, INDIA→HOUSTON|GENERAL CARGO",
Consignee,BROWN BROTHERS HARRIMAN AND CO.,MITSUI & CO (USA) INC.,134701.26,18412.700000000008,2,3306.15,2.4544313839380565,17.955813107257484,17.955813107257484,"ALL OTHER VIET NAM PORTS, VIETNAM→HOUSTON|GENERAL CARGO","ALL OTHER VIET NAM PORTS, VIETNAM→TAMPA|GENERAL CARGO",
Consignee,MITSUI & CO (USA) INC.,USP HOLDINGS INC.,18412.700000000008,17894.45,2,3306.15,17.955813107257484,18.475840274498516,18.475840274498516,"ALL OTHER VIET NAM PORTS, VIETNAM→HOUSTON|GENERAL CARGO","ALL OTHER VIET NAM PORTS, VIETNAM→TAMPA|GENERAL CARGO",
Consignee,MITSUI & CO (USA) INC.,STEEL PRO TRADING INC.,18412.700000000008,32308.10999999999,2,3306.15,17.955813107257484,10.233189128054848,17.955813107257484,"ALL OTHER VIET NAM PORTS, VIETNAM→HOUSTON|GENERAL CARGO","ALL OTHER VIET NAM PORTS, VIETNAM→TAMPA|GENERAL CARGO",
Consignee,MITSUI & CO (USA) INC.,PACIFIC METALS TRADING INC.,18412.700000000008,17765.670000000002,2,3306.15,17.955813107257484,18.60976816523103,18.60976816523103,"ALL OTHER VIET NAM PORTS, VIETNAM→HOUSTON|GENERAL CARGO","ALL OTHER VIET NAM PORTS, VIETNAM→TAMPA|GENERAL CARGO",
Consignee,MITSUI & CO (USA) INC.,PUSAN PIPE AMERICA INC.,18412.700000000008,540537.9599999996,2,3306.15,17.955813107257484,0.6116406699725588,17.955813107257484,"ALL OTHER VIET NAM PORTS, VIETNAM→HOUSTON|GENERAL CARGO","ALL OTHER VIET NAM PORTS, VIETNAM→TAMPA|GENERAL CARGO",
Consignee,HANMI BANK,MITSUI & CO (USA) INC.,53221.770000000004,18412.700000000008,2,3306.15,6.212025642890118,17.955813107257484,17.955813107257484,"ALL OTHER VIET NAM PORTS, VIETNAM→HOUSTON|GENERAL CARGO","ALL OTHER VIET NAM PORTS, VIETNAM→TAMPA|GENERAL CARGO",
Consignee,MITSUI & CO (USA) INC.,SAMSUNG AMERICA INC.,18412.700000000008,108792.72000000006,2,3306.15,17.955813107257484,3.038944149939443,17.955813107257484,"ALL OTHER VIET NAM PORTS, VIETNAM→HOUSTON|GENERAL CARGO","ALL OTHER VIET NAM PORTS, VIETNAM→TAMPA|GENERAL CARGO",
Shipper,HOA SEN GROUP,PT . AM NS INDONESIA,251538.75000000003,14821.029999999999,4,3305.29,1.3140281566955387,22.301351525501264,22.301351525501264,"ALL OTHER VIET NAM PORTS, VIETNAM→LA-LONG BEACH|GENERAL CARGO","ALL OTHER VIET NAM PORTS, VIETNAM→TAMPA|GENERAL CARGO","ALL OTHER VIET NAM PORTS, VIETNAM→NEW ORLEANS|GENERAL CARGO"
Shipper,CHINA STEEL NIPPON STEEL VN JOINT,PT . AM NS INDONESIA,111757.60999999997,14821.029999999999,4,3305.29,2.957552510294378,22.301351525501264,22.301351525501264,"ALL OTHER VIET NAM PORTS, VIETNAM→LA-LONG BEACH|GENERAL CARGO","ALL OTHER VIET NAM PORTS, VIETNAM→TAMPA|GENERAL CARGO","ALL OTHER VIET NAM PORTS, VIETNAM→NEW ORLEANS|GENERAL CARGO"
Shipper,PT . AM NS INDONESIA,"SOUTHERN STEEL SHEET CO., LTD.",14821.029999999999,41167.33999999998,4,3305.29,22.301351525501264,8.028913211298086,22.301351525501264,"ALL OTHER VIET NAM PORTS, VIETNAM→LA-LONG BEACH|GENERAL CARGO","ALL OTHER VIET NAM PORTS, VIETNAM→TAMPA|GENERAL CARGO","ALL OTHER VIET NAM PORTS, VIETNAM→NEW ORLEANS|GENERAL CARGO"
